trial_id,config_id,k_margin,base_accuracy,steps,voting_correct,single_correct,total_samples,converged,elapsed_ms
11,decorr_openai_k2,2,0,1,true,true,2,true,4374
11,decorr_ensemble_k2,2,0,1,true,false,8,true,7874
12,decorr_ollama_k2,2,0,1,true,true,2,true,332
12,decorr_openai_k2,2,0,1,true,true,2,true,5315
12,decorr_ensemble_k2,2,0,1,true,true,2,true,1799
13,decorr_ollama_k2,2,0,1,false,false,7,true,765
13,decorr_openai_k2,2,0,1,true,true,2,true,7079
13,decorr_ensemble_k2,2,0,1,true,false,14,true,14487
14,decorr_ollama_k2,2,0,1,false,false,5,true,595
14,decorr_openai_k2,2,0,1,true,true,2,true,5213
14,decorr_ensemble_k2,2,0,1,true,false,6,true,5793
15,decorr_ollama_k2,2,0,1,false,false,2,true,338
15,decorr_openai_k2,2,0,1,true,true,2,true,5885
15,decorr_ensemble_k2,2,0,1,false,false,20,false,20387
16,decorr_ollama_k2,2,0,1,false,false,16,true,1604
16,decorr_openai_k2,2,0,1,true,true,2,true,5709
16,decorr_ensemble_k2,2,0,1,true,false,8,true,8369
17,decorr_ollama_k2,2,0,1,true,true,10,true,1024
17,decorr_openai_k2,2,0,1,true,true,2,true,9325
17,decorr_ensemble_k2,2,0,1,true,true,2,true,2090
18,decorr_ollama_k2,2,0,1,false,false,2,true,330
18,decorr_openai_k2,2,0,1,true,true,2,true,7154
18,decorr_ensemble_k2,2,0,1,true,false,8,true,10975
19,decorr_ollama_k2,2,0,1,false,false,2,true,342
19,decorr_openai_k2,2,0,1,true,true,2,true,6989
19,decorr_ensemble_k2,2,0,1,false,false,20,false,23082
20,decorr_ollama_k2,2,0,1,false,false,2,true,356
20,decorr_openai_k2,2,0,1,true,true,2,true,4780
20,decorr_ensemble_k2,2,0,1,false,false,20,false,20231
21,decorr_ollama_k2,2,0,1,true,true,2,true,335
21,decorr_openai_k2,2,0,1,true,true,2,true,5449
21,decorr_ensemble_k2,2,0,1,false,true,20,false,20090
22,decorr_ollama_k2,2,0,1,false,false,2,true,342
22,decorr_openai_k2,2,0,1,true,true,2,true,6907
22,decorr_ensemble_k2,2,0,1,true,false,8,true,7958
23,decorr_ollama_k2,2,0,1,false,false,10,true,1021
23,decorr_openai_k2,2,0,1,true,true,2,true,4653
23,decorr_ensemble_k2,2,0,1,true,false,8,true,6866
0,decorr_ollama_k3,3,0,1,true,true,3,true,420
0,decorr_openai_k3,3,0,1,true,true,3,true,6687
0,decorr_ensemble_k3,3,0,1,true,true,3,true,1756
1,decorr_ollama_k3,3,0,1,false,false,5,true,552
1,decorr_openai_k3,3,0,1,true,true,3,true,8078
1,decorr_ensemble_k3,3,0,1,true,false,9,true,9647
2,decorr_ollama_k3,3,0,1,false,false,5,true,595
2,decorr_openai_k3,3,0,1,true,true,3,true,7177
2,decorr_ensemble_k3,3,0,1,false,false,20,false,21155
3,decorr_ollama_k3,3,0,1,false,false,3,true,426
3,decorr_openai_k3,3,0,1,true,true,3,true,6666
3,decorr_ensemble_k3,3,0,1,false,false,20,false,19852
4,decorr_ollama_k3,3,0,1,false,false,18,true,1745
4,decorr_openai_k3,3,0,1,true,true,3,true,6771
4,decorr_ensemble_k3,3,0,1,true,false,12,true,12413
5,decorr_ollama_k3,3,0,1,true,false,6,true,680
5,decorr_openai_k3,3,0,1,true,true,3,true,8326
5,decorr_ensemble_k3,3,0,1,true,false,8,true,9328
6,decorr_ollama_k3,3,0,1,false,false,10,true,1029
6,decorr_openai_k3,3,0,1,true,true,3,true,8631
6,decorr_ensemble_k3,3,0,1,true,false,10,true,9993
7,decorr_ollama_k3,3,0,1,false,false,3,true,425
7,decorr_openai_k3,3,0,1,true,true,3,true,7910
7,decorr_ensemble_k3,3,0,1,false,false,20,false,20278
8,decorr_ollama_k3,3,0,1,false,false,3,true,425
8,decorr_openai_k3,3,0,1,true,true,3,true,8267
8,decorr_ensemble_k3,3,0,1,false,false,20,false,20994
9,decorr_ollama_k3,3,0,1,true,true,3,true,423
9,decorr_openai_k3,3,0,1,true,true,3,true,6741
9,decorr_ensemble_k3,3,0,1,false,true,20,false,19159
10,decorr_ollama_k3,3,0,1,false,false,3,true,420
